id,sentiment
4757_2,0.9879877
6942_10,0.9999996
3895_7,0.9986059
11128_1,0.004445479
4404_3,0.0034396986
10811_1,2.3439194e-05
1165_7,0.99995756
10907_8,0.9999929
1859_10,0.9999985
5836_10,0.12435269
10158_2,0.0012754818
899_3,0.0051721553
8631_1,0.99036425
7153_8,0.99997395
847_2,0.0041517443
4418_10,0.99649227
12320_10,0.45782402
11242_8,0.99998164
7046_7,0.9999894
1819_10,0.9999382
1651_10,0.99999774
8280_10,0.9999797
2062_9,0.9999867
4781_8,0.99997747
10314_1,0.00017029876
1934_1,1.2904069e-06
12230_7,0.9999987
6689_9,1.0
987_4,0.0063595227
9881_2,0.010340306
4571_7,0.98803234
569_4,0.00011302295
11392_3,0.008832581
10716_2,0.730157
7643_3,7.506731e-05
7429_8,0.9999997
11315_7,0.99993163
3097_9,0.9999255
10398_1,1.8000479e-06
6299_8,0.07679267
5951_2,0.00011200413
8930_8,8.375832e-07
1852_4,0.010445176
2857_7,0.9999686
4544_9,0.99961996
9492_10,0.18914485
1947_8,0.95929134
9178_2,0.9911661
6290_3,0.0022103505
6313_8,0.99999875
6975_8,0.010449888
12258_10,0.9999955
3970_10,0.999974
8096_7,0.99539506
10872_3,6.375864e-07
3660_1,0.94755363
7958_10,0.999964
652_1,0.00023023217
10331_1,1.1114982e-06
2368_4,2.1367335e-07
12367_1,8.288335e-06
12125_3,0.0226373
5785_8,0.9879102
5213_10,0.4917378
6334_8,0.9999812
8005_4,0.019916095
8405_7,0.9828131
4629_2,0.010885614
9342_8,0.04379332
11634_3,1.0762283e-05
2878_2,0.0037092085
6195_1,0.07444261
6994_8,0.999769
12170_3,1.6903592e-05
7384_1,0.00010409485
1047_8,0.9999827
669_2,4.247228e-06
2976_1,0.9998672
4718_1,3.201574e-05
1203_1,1.8743256e-05
9113_10,0.9995742
2928_1,0.99506694
10734_8,0.99597454
6469_7,0.0204426
2896_3,0.04274742
12061_8,0.95497745
240_9,0.99999076
8580_1,0.0015960794
1961_1,0.99994135
6145_1,2.9345914e-05
11028_4,0.0032509658
7664_1,0.0044409526
3022_1,1.7969222e-05
7893_8,0.309709
1149_8,0.99999833
8301_8,0.0052101784
8210_10,0.99999344
9949_8,0.004895345
2961_4,8.016068e-06
9796_10,0.9999157
4397_7,0.9999815
2936_3,0.9996885
11382_10,0.99998426
11671_1,0.9619108
10864_1,0.0002791316
11253_4,0.3950877
4692_3,0.0003004502
11905_2,0.9797944
12066_1,0.9999935
789_8,0.38337383
7700_8,0.060796864
7697_7,0.99995357
8628_4,0.0011277066
5719_2,0.002911096
4761_2,5.6251658e-05
8777_1,0.000740313
3525_1,4.5186994e-07
11990_4,0.12812582
432_10,0.99999934
4115_3,1.4437968e-07
10888_10,0.99999565
6995_2,0.99992824
11910_10,0.9899747
8895_1,0.0003010325
12149_10,0.9999883
11782_8,0.0027607162
12139_7,0.8621385
380_2,0.98183006
5242_10,0.99766403
3542_9,0.9999947
6821_1,0.0019789152
6931_1,0.21042079
5958_9,0.999982
5332_2,0.00019078261
2630_2,2.2323488e-06
6387_7,0.94208056
7899_8,0.9999815
11017_3,0.015433968
11800_10,0.9999961
10926_10,0.999964
9866_10,0.97866434
3203_2,0.0021573666
11276_4,0.9971398
8342_2,0.99977356
6167_10,0.99774927
36_3,4.993861e-08
3340_1,0.0001135329
3997_9,0.9999998
2627_10,0.99999756
4204_1,0.00054667704
1018_4,4.254908e-05
10951_1,7.556196e-07
5315_4,0.9933548
6301_7,0.99751663
12038_10,0.99999475
3164_10,0.0028337934
10989_8,0.9999818
2449_9,0.1582861
4375_1,0.005047686
7037_3,9.232536e-07
33_7,0.948882
7457_10,0.9999708
2082_3,6.6100033e-06
1316_10,0.9194157
9097_3,2.8224924e-05
5804_10,0.9996901
9411_1,0.002809711
118_10,0.99993855
560_3,7.457734e-05
8914_9,0.9999728
2745_4,0.034348197
2607_1,0.0006166306
4405_4,0.5308838
10451_1,0.001966101
1887_7,0.98626775
725_2,0.0025263003
5118_4,0.0009853331
9536_1,0.0017518438
127_3,2.103144e-05
2833_8,0.9999846
131_7,0.07728022
7789_10,0.999715
6294_7,0.99959403
3872_4,0.8777487
5454_7,0.99999964
11162_1,0.00073808245
1685_1,0.0009567241
8352_2,0.0010575318
5003_1,0.019796085
262_9,0.927411
8233_8,0.99998313
1814_10,0.9999132
1967_10,0.02683839
7545_10,0.99982655
12386_2,0.00031707017
9531_9,0.99999547
3013_1,0.11459268
6835_10,0.9999837
1279_3,0.9999551
2411_1,0.00071388687
9537_1,0.00035842878
3446_10,0.9999512
656_4,0.0008403915
7085_1,8.679912e-06
8355_1,0.0005214884
1869_3,0.005268863
2317_2,0.003271575
11228_4,0.0003190186
3987_8,0.9999999
509_3,0.0033616356
5168_8,0.9996426
9267_10,0.9999976
912_10,0.9999663
10275_9,0.999975
2855_10,0.9999951
6079_4,0.9998883
2728_1,3.4489094e-07
9895_4,0.005925427
8230_7,0.015483522
5152_4,0.016682599
4137_8,0.9999486
919_10,0.9999219
1481_1,0.35682508
2468_1,0.0015554354
383_1,3.6335252e-05
11552_4,0.0056254165
856_7,0.9999964
9047_1,2.4264024e-05
2300_9,0.9999045
1346_7,0.9999885
6316_4,0.9996091
7983_10,0.99999785
9685_10,0.053209387
2745_10,0.9982635
8149_1,0.00029101275
9478_1,7.793566e-05
3126_3,0.12784071
11629_10,0.9420778
5858_8,0.99999964
200_8,0.99999523
7721_4,0.0012270848
12334_8,0.9999985
9582_4,0.0002920022
5696_9,0.999994
3823_3,0.93804175
11571_4,0.012478637
1349_9,0.99907917
4306_7,0.9999474
6924_1,0.0001084779
10639_10,0.0012165932
5674_1,0.0019180021
11321_1,3.634541e-05
771_4,7.73548e-05
3519_1,0.006234159
2378_2,2.2452361e-06
5677_10,0.99999887
2807_4,0.03596366
10165_9,0.999987
6940_1,1.5760384e-07
11015_3,0.9988581
1055_3,0.0022047332
11055_9,0.99999726
8173_1,3.4882654e-05
10743_1,0.44393513
11927_3,0.99952507
8785_4,0.99821764
10995_1,0.005923377
11899_1,3.3192708e-07
10078_10,0.9999851
11831_8,0.99999815
8182_1,0.4332291
9664_2,0.00085325417
12229_9,0.99998015
6076_2,0.9999804
8529_2,0.0019058281
4686_1,0.090948306
8174_9,0.9999998
7395_4,1.666378e-05
1803_10,0.99998003
2508_1,0.0008687994
452_2,2.8713018e-06
8830_4,0.0013242175
3240_4,0.9999933
578_2,6.419507e-07
3093_2,0.006519216
9543_1,0.0033488094
9065_4,0.9749421
534_4,0.99656534
9762_2,0.20434667
3037_1,2.355205e-06
4632_7,0.99998575
5064_8,0.0003143004
9962_10,0.9999845
9340_10,0.9999733
5881_1,0.046627548
4642_10,0.99997616
5293_4,4.4703113e-05
6721_1,0.009976513
9869_7,0.99997973
7070_10,0.9999062
12486_9,0.9999993
4943_9,0.99999493
7939_10,0.9999703
5786_3,0.00049610616
10357_7,0.9980375
7147_10,0.99996924
8627_10,0.9999582
3370_1,0.08684893
4117_10,0.9998929
8178_7,0.99998057
968_8,0.99998015
5931_8,1.0
6459_2,0.00441107
2480_3,0.0001265326
5511_10,0.99995977
7554_2,0.010512001
9276_8,0.99998796
140_2,3.5699053e-05
2776_10,0.99993426
3690_1,0.9993455
6369_2,0.46169505
7438_10,0.99998957
872_9,0.02388729
2389_2,0.9999987
2882_3,0.00064681825
10404_9,0.99989676
5790_4,0.9977995
2382_7,1.0
7798_1,0.009809734
272_1,0.00017443021
298_1,0.0034396874
11414_7,0.9999963
9255_4,0.92180675
5914_4,0.00018267255
2974_7,0.9999448
6739_7,0.99879247
1229_7,0.9999632
2268_10,0.9996103
2352_7,0.7655874
9329_10,0.99996877
11380_10,0.99997425
215_4,2.6291014e-05
9915_2,0.010258972
541_1,1.2152753e-06
10975_2,0.97256505
6946_9,0.07099192
3286_7,0.9999998
7482_10,0.9999976
48_4,0.999994
10046_4,0.9984087
6295_1,0.004886273
6417_4,0.012506142
2401_4,0.023297213
8608_1,0.036104873
3500_8,0.05511421
11903_3,0.9999306
4012_2,0.46981165
11415_4,0.99437004
5835_4,8.570226e-08
9039_4,4.416598e-05
6526_1,2.4423654e-05
6379_8,0.99999076
6136_10,0.9991855
6094_4,0.0011164225
11608_9,0.023275973
3745_3,0.00045213377
10694_1,0.005704225
3222_10,0.99998426
3394_4,0.0007909412
7790_10,0.9998596
2982_10,0.99999636
12253_3,0.9999781
5900_1,0.006671067
3398_4,0.16384682
10038_7,0.00019204833
1520_8,0.20154142
11756_2,0.0031516282
6228_1,9.197926e-06
6226_7,0.9999049
4377_10,0.99996144
9730_1,0.00019697551
11088_4,0.99982375
7867_10,0.9999884
5072_1,0.9995959
7935_3,3.9830742e-05
4536_3,0.0056998124
6989_2,0.0036116848
8101_8,0.19330482
3364_7,0.99999994
7862_1,3.542685e-07
8562_2,0.003134745
9783_9,0.99996614
7272_1,0.002343138
1025_3,0.16048153
9432_7,0.9999716
4153_8,0.9999681
8528_1,3.3473e-06
8427_4,0.0028906707
5417_1,0.00048721465
6575_1,0.054091375
10041_8,0.99997985
7589_4,0.0015964496
10391_9,0.007649923
1400_7,0.9999185
9428_2,0.07750471
7106_3,2.6936218e-06
5695_10,0.99995697
6430_10,0.99992454
11722_4,0.0012884346
11328_1,1.1367858e-05
9020_3,0.0015059307
183_10,0.9999816
6674_10,0.99999624
5495_10,0.9741887
2237_7,0.99999
11943_7,0.999999
5872_10,0.99996406
5043_9,0.9998447
3869_1,4.791046e-05
5113_4,0.99961257
4671_3,0.0022092003
9220_4,0.9999946
7330_1,0.00028487053
5344_3,0.00528763
11965_1,0.0019767655
7620_9,0.99964017
7044_10,0.9998605
6296_10,0.99998105
8204_1,3.5404728e-06
7661_9,0.04640444
11708_2,1.3360558e-05
2415_7,0.9999316
7840_4,0.0029342738
2628_10,0.999847
4633_3,1.5602728e-06
7320_2,0.00094032555
11755_1,0.00090792985
2589_2,0.99993485
5044_10,0.9999889
5189_1,1.929294e-05
7926_7,0.99997824
2454_10,0.99173707
3368_1,4.7842936e-05
12223_7,0.99997413
7348_1,3.4622303e-06
12007_8,0.9999803
5501_7,0.9999737
4025_8,0.9999916
6447_10,0.99947965
5438_3,9.859583e-07
7910_10,0.9999847
377_1,0.018001392
409_8,0.9999982
2150_9,0.999997
11986_2,0.00084697356
2544_2,0.99996805
5141_10,0.99999136
8305_3,0.9999834
8329_10,0.9999819
2333_8,0.9641539
5171_4,0.09010186
5412_10,0.99989766
1081_10,0.9782493
10773_7,0.9999616
1969_10,0.9999789
8276_10,0.999961
1244_1,0.9996833
7113_2,0.9999025
9535_2,3.0608518e-07
4627_7,0.999997
10757_4,0.74173343
10091_10,0.10568419
5211_10,0.9995739
7510_7,0.9758627
11674_10,0.9999958
5299_8,0.99621505
3515_8,0.9999662
10143_3,3.0888976e-05
2274_10,0.985054
2372_3,0.019277925
3116_8,0.9998676
7340_3,0.0008973655
1394_9,0.9999839
2047_9,0.9980507
8587_2,0.9982776
11579_10,0.9998591
942_10,0.9999999
9355_4,7.895247e-06
8812_10,0.9999567
4732_2,0.0024550988
3180_10,0.9998766
310_9,0.9999618
3980_8,0.9999912
6923_2,9.356994e-06
2424_9,0.019098258
1092_4,0.0037883609
9238_7,0.9957838
2382_2,3.43851e-05
3579_1,0.9176253
6801_8,0.9999069
3768_8,0.9999767
11717_10,0.9999965
10001_9,0.99933916
355_10,0.99999994
8896_1,0.026769035
9772_1,0.0022116979
7624_10,0.028052093
1102_3,0.003040414
10949_9,0.99999994
1269_10,0.99995536
11768_4,0.0068627996
5555_4,0.060509313
2233_9,0.9995339
6567_8,0.9998166
12130_8,0.9996645
8587_7,0.9999998
10973_1,0.0057946425
3863_10,0.9999641
9220_8,0.0036715027
7579_10,0.999989
4411_10,0.9999164
2093_8,1.0
10883_10,0.9999364
3583_3,0.004567039
1396_8,0.99982864
1930_3,0.00082583376
8779_1,0.9998536
12478_9,0.9894283
176_9,0.9909673
11733_10,0.99985266
11368_1,0.00023672442
4077_8,0.9540599
11056_7,0.99999994
5567_3,4.4261906e-05
8549_3,0.9999611
9743_1,0.15098652
6916_9,0.9999815
6147_1,0.99992573
7820_7,0.99993557
1352_7,0.9999999
5337_10,0.9994382
12285_3,0.008086287
8992_2,5.8364574e-05
4644_2,0.0005454945
9793_10,0.007800979
2359_10,0.9723087
2137_9,0.9999663
10559_3,0.8228285
2679_3,6.286373e-07
10010_2,0.0056613977
11987_10,0.9610023
8824_10,0.9999921
11418_7,0.99999326
2423_9,0.044368725
1576_7,0.89820117
7947_4,0.039922435
1714_10,0.33626592
6006_8,0.99999636
939_8,0.9998618
3755_4,0.0010453983
3213_3,4.9665516e-07
164_2,0.026134627
1123_10,0.9998861
7397_7,0.0002704204
822_1,1.103867e-05
5631_2,8.4084524e-05
10464_10,0.99998516
11397_10,0.99963826
10679_3,0.011376543
8205_1,0.0012652001
6947_10,0.9976724
2000_1,0.0028250136
4075_7,0.99997216
1388_8,0.51070017
446_1,0.0018364945
1063_2,7.075286e-05
6030_3,0.004363103
5613_2,0.0049520796
8759_3,0.99993825
12169_1,0.0014317674
5111_4,1.3496483e-05
2891_4,1.355675e-05
827_1,0.003834157
6229_8,0.99945015
2212_4,0.0065642996
4788_9,0.99315745
8859_1,0.0037493424
9798_10,0.9998252
9763_9,0.06073423
3889_7,0.07976931
3275_8,0.048958957
5106_10,0.9999927
7576_10,0.99998385
9405_3,0.00067622203
7108_1,0.0010069449
9794_10,0.9999517
2653_10,0.9999903
10545_10,0.99988806
12306_10,0.99995905
4696_2,0.0043404507
7982_10,0.9999999
11066_3,0.9999256
10034_1,2.2346749e-06
6035_3,0.04854653
9518_9,0.99987715
1266_8,0.88657564
11336_9,0.99907655
4159_10,0.99999976
9375_8,0.9999832
5204_1,1.3315148e-05
3360_10,0.9999694
5659_1,0.68530273
8839_4,0.00011393938
4529_7,0.99834245
3283_2,0.0025705453
5376_7,0.35316864
5379_8,0.9999948
5266_4,0.012444478
7463_9,0.99496835
3595_1,0.015485215
3141_10,0.2668825
9986_2,0.00055857445
4279_1,0.7624475
1427_4,0.0002999699
8357_10,0.999978
715_4,0.011652687
8482_9,0.99999994
3091_10,0.9598973
5735_7,0.036212567
3100_4,0.00085672067
11447_8,0.9999992
4577_1,0.0048482483
10287_10,0.99997085
3384_3,1.7048723e-06
3820_9,0.7558485
8883_3,0.004473289
11279_10,0.99999917
3093_8,0.9999967
10465_3,2.5866691e-05
4423_10,0.9999801
601_3,2.457231e-05
1902_10,0.9999867
1509_8,0.90438527
3019_9,0.99795336
11994_9,0.99998415
4246_2,0.99900424
842_10,0.9999999
4917_8,0.99997944
68_1,0.011754483
6613_2,9.523551e-06
7230_10,0.7061922
6183_4,0.020824885
338_10,0.9999577
6182_8,0.99999785
2409_1,0.0037659719
9965_8,0.9983279
1336_10,0.9998199
4456_2,0.000117314914
12437_8,0.99999994
8437_10,0.999072
409_4,0.15593956
2303_10,0.999627
2144_9,0.41251886
2302_8,0.9989951
385_9,0.9896962
3617_8,0.99996156
5450_7,0.09921616
6882_4,0.001381856
2980_4,0.9999986
9828_4,0.0033776846
10745_8,0.9999979
3478_1,2.0005905e-07
2167_2,0.033723637
5562_2,4.526663e-06
8771_7,0.9981108
8372_10,0.99999356
10749_8,0.9999443
7394_10,0.65267426
3711_7,0.9999999
5375_1,0.0152778495
7881_7,0.99999875
7023_2,4.4276334e-08
206_10,0.9999981
4760_9,0.9999517
12026_1,6.424633e-08
12182_10,0.78190863
1821_8,0.99998176
10828_1,0.0021519351
2446_10,0.99997836
5327_10,0.002998001
5727_3,0.0009455236
11460_4,0.007917046
6484_10,0.9999997
3555_4,0.0038381987
10641_8,0.99999577
650_3,0.0019752043
1467_10,0.99999547
7651_3,5.688068e-05
11459_4,7.921651e-06
9255_10,0.9999855
7888_10,0.97603506
4118_2,0.013017157
2540_9,0.97784734
2152_7,1.0
2614_10,0.999985
2892_10,0.999977
3878_1,8.572718e-05
273_10,0.9999783
5565_10,0.9699941
444_10,0.99992806
11062_10,0.9324368
5184_1,0.00013566857
12140_3,0.0028059552
3254_8,0.99983215
11537_7,0.8995823
7606_10,0.99997437
6120_2,4.8325826e-05
7416_10,0.9997809
10759_3,0.094697244
12255_9,0.999991
1114_10,0.9995365
6827_8,0.8684195
10246_2,6.2755826e-06
204_9,0.9998868
5816_10,0.9980491
2693_9,0.9972167
2578_2,5.0309594e-05
4958_3,0.7080248
7873_10,0.9993809
8795_2,0.0011791156
1431_3,1.1626664e-05
11635_7,0.00026452218
1327_3,0.003527514
10813_7,0.90589863
9764_4,0.99989545
5861_8,0.34793076
8995_3,0.19625176
2243_1,0.00040307656
11708_7,0.99999994
1998_2,0.0015625452
11887_8,0.9999991
4836_10,0.99991566
1603_4,0.99973744
9860_4,0.9984143
1728_1,0.00090215646
12108_1,0.01132116
9756_4,0.99920017
1325_3,0.999936
5174_1,0.31833792
9917_2,0.00093077007
6101_1,0.0028250942
2010_10,0.9999595
1132_8,0.836445
8516_1,0.41519895
3563_1,0.08538246
2362_10,0.9999997
10971_1,0.9723052
8672_9,0.9999921
2863_2,2.1806261e-05
2750_1,0.003164911
8599_4,0.0013594901
12115_7,0.9344457
4921_2,0.0014521589
2975_2,0.00028280335
4245_8,0.99998045
10778_10,0.9999999
7816_7,0.999792
9131_1,0.4171133
5541_3,0.00014932279
7956_1,0.00017539301
780_3,0.09859305
1052_10,0.9999867
6842_8,0.999988
8279_10,0.9999806
9653_3,2.1087008e-05
3025_1,0.00036175761
1174_1,0.13140534
1039_10,0.9997871
4609_10,0.9999857
2150_1,0.07852696
6289_7,0.0073932232
2963_2,1.0177129e-05
8801_1,1.2680274e-06
5196_7,0.99999994
5723_2,0.006700438
10530_10,0.9999829
9473_1,1.23199625e-05
3355_3,0.0037788746
5388_3,0.0033306505
12102_2,0.004605826
11038_10,0.9999999
9672_1,0.00067058695
6875_8,0.95362806
4754_8,0.0032139462
6814_3,0.9999973
8937_3,0.00025249468
7077_4,0.9999879
1782_1,0.0025350282
631_4,0.99999374
7876_1,0.32022917
74_4,0.035448063
2846_9,0.9999991
4190_1,9.844268e-07
7843_4,0.10741462
7528_7,0.0016981532
2396_8,0.99994904
790_1,2.370861e-05
2020_7,0.9999847
2526_1,0.0050316933
8104_8,0.98469895
12372_2,0.0065521644
417_1,2.2505103e-05
1318_2,0.0011389322
4530_1,2.3729013e-05
2370_4,1.0
1886_10,0.9999734
9386_1,0.0010213028
7863_1,0.0013387053
3864_10,1.0
6559_2,7.383428e-06
7855_7,0.9999694
1672_1,0.001005964
8453_2,0.9996741
8373_3,0.0008395151
9770_10,0.99998516
12009_1,0.00736971
2770_3,0.0035295142
4618_7,1.0
9797_10,0.99997956
6605_1,0.007142201
10176_1,0.0035313142
8949_10,0.9999855
5401_7,0.05314369
3295_7,0.9999872
4791_1,0.0022878174
4016_1,5.5403684e-06
4314_10,0.0037234614
2903_1,0.026968937
3835_9,0.04884934
7532_1,0.005071847
729_10,0.9999178
5753_1,2.3586515e-05
11976_2,8.8683355e-06
3027_1,3.4541858e-07
9721_9,0.9999852
11295_3,0.9997669
3241_1,0.9996601
5389_9,0.99930704
9889_1,0.9851924
3522_4,0.00028581018
10865_8,0.9999958
1015_8,0.9999824
5048_10,0.9524133
2671_2,0.0001852489
2841_4,0.17566119
4928_1,3.8192476e-07
10499_1,0.98744667
9409_10,0.9999835
974_10,0.0019723792
11582_7,0.9995713
9988_10,0.9997653
3463_8,0.9999807
5194_1,0.9999997
3377_4,0.99748856
4352_1,0.009403471
10862_1,0.0035087978
1545_7,0.9999141
9801_10,0.999989
1905_2,1.8235314e-05
12276_9,0.999519
7544_1,7.088587e-06
10056_1,0.342694
3623_1,0.00033139234
4013_7,0.018611282
1294_4,1.0908485e-05
10285_9,0.9999857
7793_10,0.9999881
3809_9,0.9999784
4586_3,8.424351e-06
7511_1,0.9331492
10873_4,3.6191217e-05
4888_8,0.99995464
4349_10,0.062971875
1531_3,9.4385905e-05
8884_3,0.0006795734
7336_3,0.7084141
9688_10,0.99996644
7208_1,0.917096
4355_8,0.99998677
6098_2,0.0036320814
9106_10,0.84098977
6422_1,0.0006309304
2054_9,0.006580401
550_8,0.9999976
402_8,0.99910575
11832_10,0.9999874
10256_10,0.99998486
6131_1,2.3401562e-05
11907_4,0.99315107
4459_4,0.99998516
8555_7,0.83224267
5079_2,2.1724136e-07
10304_2,0.99210703
10489_1,1.292076e-05
566_3,0.99994266
1999_1,8.242218e-07
590_1,0.11255409
11159_1,0.009077636
10612_9,0.99990165
10810_2,0.00012368531
11658_4,0.9927609
1950_9,0.9999728
8977_4,0.8509838
9040_1,0.009386558
2891_10,0.0018623087
2966_10,0.99981564
8665_4,0.01842738
6600_1,0.0009546612
9308_1,0.9944059
7870_10,0.99996436
10511_1,0.017596846
7235_8,0.6079337
132_9,0.999971
1575_8,0.9999657
3328_8,0.99996275
3273_1,7.219759e-05
9475_4,0.5953046
10938_7,0.0011651942
8143_7,0.996642
9003_10,0.9996348
9854_10,0.9999998
9932_2,0.0009965603
1017_7,0.0031799825
4386_9,0.9999269
1105_3,3.5904359e-06
7315_7,0.9920345
37_9,0.9999927
8409_10,0.9998773
12118_1,0.9999975
1665_8,0.99999315
10284_1,1.8178807e-06
8922_3,1.747424e-05
2524_2,6.2328496e-07
11205_2,0.0005412785
4676_8,0.99999255
10479_4,0.00451925
9849_8,0.99976575
4841_3,0.9999662
9153_9,0.9969635
9279_8,0.9999773
11008_10,0.9999887
614_10,0.9999796
167_2,0.00052697415
2041_1,6.408652e-05
6509_8,0.9900146
9832_7,0.8199673
5939_7,0.52667296
3267_3,0.0026869988
3555_9,0.9674
1668_7,0.9992289
11048_1,1.50694e-06
1856_3,4.2879918e-05
4426_10,0.9999977
8457_3,0.9999421
6603_10,0.9999998
4738_1,0.007899394
11762_8,0.9999735
2078_10,0.99997836
6754_1,0.0007867227
11721_2,3.643323e-07
11558_3,0.017278425
973_10,0.9996723
814_4,0.0035921582
2102_3,1.5260186e-05
11394_4,0.089283235
312_4,0.0034607484
2994_1,0.5371717
5649_7,0.99985313
7281_8,0.99834746
2756_4,0.2606092
2137_1,0.0048414655
8696_2,0.16225396
1158_3,1.2708384e-06
4531_1,0.063740015
10047_10,0.9999997
683_7,0.08539246
8645_10,0.99999875
889_3,0.0052864766
4202_2,7.807089e-07
3859_10,0.9966019
5038_8,0.99998534
6906_9,0.17128314
4154_8,0.9999918
9548_1,8.2867257e-07
4434_9,0.99999976
9235_9,0.92165434
2368_8,0.94770485
8391_2,0.00019686736
1391_7,0.9987137
4317_1,0.019193482
8345_4,0.00022097856
8610_1,0.009646162
2888_10,0.9998456
5597_3,1.2912187e-05
4900_7,0.03176214
3016_2,0.95889294
1057_2,0.9999206
5143_8,0.9998803
6932_2,0.9998593
7879_10,0.99999934
9300_3,0.027505962
12142_2,7.41513e-05
3426_3,0.33303902
7977_7,0.00015285389
1573_3,0.999431
336_10,0.99996287
4248_10,0.9999938
9693_7,0.42851844
7753_4,1.1298978e-06
2290_10,0.99971646
9156_8,0.0025353623
5526_4,0.0024045946
3896_8,0.9984379
8520_7,0.99980736
3566_4,0.96645236
6386_7,0.99999183
4201_1,0.99997705
372_9,0.99847704
6768_8,0.9999836
9177_8,0.9994637
1079_1,0.0003482336
934_10,0.99999577
11918_2,0.0047346884
4867_4,0.03784693
12449_8,0.99997807
7907_10,0.9999782
4508_3,0.96958786
1075_2,0.11210453
11466_8,0.9999872
10935_2,0.00029554433
4826_9,0.9999782
4814_7,0.99998903
8676_4,0.99995995
1058_1,3.2811301e-06
7831_2,7.394589e-05
1150_9,0.99993515
5395_1,9.103874e-05
5435_7,0.99996257
1745_1,5.2964555e-05
11278_4,0.0013141418
8629_1,0.70931005
3145_9,0.99998325
8108_10,0.99259967
6377_1,0.9700831
10298_1,8.830087e-07
12265_1,0.0077794986
11930_8,0.99986035
2511_10,0.99999636
7955_1,0.102288775
2335_9,0.99999285
3194_10,0.99987143
6724_10,0.9989064
9406_1,0.97910666
11369_1,3.005769e-07
1972_4,0.004725805
6900_8,0.99855316
7813_7,0.0018179667
785_7,0.99993664
6368_3,0.0027748025
2163_1,2.7333334e-07
11487_8,0.9999876
4292_7,0.98918563
7451_4,0.0043875575
11465_2,1.3412464e-05
7641_8,0.0002750774
8250_8,0.98259723
4490_1,0.008086754
10452_1,0.0023600177
7442_3,0.002665945
3027_9,0.9999999
235_7,0.9999858
3750_7,0.68454015
8700_1,0.0010523308
3584_10,0.0074597816
7217_7,0.9999777
7769_10,0.99999416
10149_9,0.9987352
7607_2,0.0026330585
7749_1,1.6304413e-06
12067_1,0.007435619
388_10,0.99999905
6596_1,6.913884e-05
10242_2,0.038366735
3853_1,0.0040636174
5726_4,4.7267945e-06
9031_9,0.06763853
1543_7,0.9999562
1442_8,0.9999883
6336_10,0.99795526
5929_4,0.11238795
3378_3,0.9999765
183_4,0.18100926
3518_9,0.99996966
5870_8,0.99729085
5053_4,0.9067641
7330_7,0.4850794
9553_9,0.99989563
9552_10,0.9999388
8515_10,0.99999887
1666_9,0.9999557
6661_3,0.33968478
8721_1,0.96418774
1368_1,6.5250555e-05
5076_9,0.9987258
12353_2,0.00021722149
1099_7,0.9990478
8669_9,0.9999767
2564_8,0.99999946
4369_10,0.9999987
11951_4,0.00031599373
11384_3,0.99481046
7459_3,9.366484e-06
6776_9,0.99997693
6673_3,6.7947144e-06
2500_8,0.9803343
8739_3,0.0006369089
3828_1,0.0013341517
7945_2,0.9998652
7934_10,0.9999945
4571_1,0.00021881839
11689_7,0.9918598
3681_10,0.99999946
5110_4,0.00895837
5953_8,0.20875396
10906_4,0.0077529326
3424_8,0.99996626
6492_7,0.99999815
10450_1,3.6605384e-06
4856_8,0.0015079712
12019_1,0.0063600265
1390_8,0.99967253
6452_4,0.97813386
4916_4,0.9888272
3979_3,0.0050264485
6023_3,5.873481e-05
5762_1,0.0003660252
4176_9,0.9999824
7194_2,0.0016738989
3143_7,0.99871117
954_8,0.9999998
5291_1,1.7130113e-06
2258_1,0.9999709
5412_1,0.00016004356
4088_3,4.49031e-06
4312_1,0.0018778517
517_1,6.564649e-05
5601_1,1.9344547e-05
288_1,0.8816158
234_3,0.99761915
6665_8,0.99999875
6957_3,1.2935468e-05
4454_2,0.0003748862
3270_8,0.99999756
4500_3,0.00040972527
7551_1,0.0063161305
9033_4,0.0006596187
2619_10,0.08257733
10093_10,0.9998004
5483_2,0.07489371
8383_1,1.7220369e-05
11683_1,0.0004851036
10649_1,2.4838178e-07
181_3,0.0076412843
3668_2,0.00014243797
3769_1,0.0061116545
11519_3,0.0010507101
5716_10,0.999727
10918_8,0.9998056
3103_1,0.0034397724
7210_10,0.9999801
2515_8,0.46224195
8424_9,0.9879001
1404_10,0.9999789
3158_10,0.9999992
4996_2,2.8073762e-06
5493_3,0.0048808893
8540_9,0.9999247
8960_8,0.99998796
11274_3,0.0012800491
11067_10,0.999974
3335_2,0.043262567
6578_4,0.0017988416
916_10,0.9999735
3844_1,0.00289723
7108_8,0.061724033
565_2,0.9999996
11622_3,0.0070243264
10700_1,7.351347e-06
10483_1,0.0023448095
8951_9,0.22310185
6326_8,0.99998015
3035_8,0.99996144
2292_10,0.9999732
11013_4,0.0027373196
10618_1,2.1235635e-07
11544_1,7.5833574e-05
7550_10,0.99776345
289_8,0.9999851
6571_10,0.99360836
6056_10,0.9999851
10814_1,9.393301e-05
9377_1,0.0018594471
1577_8,0.99999976
9268_9,0.9999994
10116_10,0.9999778
7411_10,0.99957836
12279_4,0.99983656
3575_1,1.0242999e-05
8105_8,0.9999999
6092_10,0.9999917
12406_1,0.0024964048
1117_2,6.273317e-05
12358_7,0.9999829
4469_9,0.999966
7055_2,0.0066623352
10412_8,0.9999885
